side,price,qty
ask,63844.08,0.53804
ask,63844.09,0.00008
ask,63844.36,0.00008
ask,63844.42,1.55229
ask,63844.44,0.032
ask,63844.57,0.00338
ask,63845.08,0.03
ask,63845.11,0.00431
ask,63845.43,0.01141
ask,63845.47,0.01567
ask,63845.68,0.00434
ask,63845.71,0.042
ask,63845.98,0.00008
ask,63846.0,0.022
ask,63846.13,0.00008
ask,63846.23,1.32667
ask,63846.24,1.5788
ask,63846.33,0.96809
ask,63846.41,0.04
ask,63846.6,0.07786
ask,63846.78,0.042
ask,63846.96,0.00012
ask,63847.0,0.034
ask,63847.04,0.044
ask,63847.06,0.036
ask,63847.11,0.01567
ask,63847.14,0.3875
ask,63847.29,0.38366
ask,63847.72,0.00008
ask,63847.89,0.96722
ask,63847.98,0.94306
ask,63847.99,1.24351
ask,63848.0,0.23874
ask,63848.04,0.00019
ask,63848.17,0.00008
ask,63848.41,0.0392
ask,63848.46,0.00433
ask,63848.63,2.35765
ask,63849.72,1.55216
ask,63849.98,0.00008
ask,63850.0,0.03208
ask,63850.1,0.00023
ask,63850.14,0.00009
ask,63850.22,0.00008
ask,63850.4,0.3037
ask,63850.43,0.00032
ask,63851.02,0.00032
ask,63851.04,0.00008
ask,63851.09,0.47935
ask,63851.1,0.46984
ask,63851.27,0.60562
ask,63851.6,0.21188
ask,63852.0,0.02216
ask,63852.26,0.00008
ask,63852.31,0.00008
ask,63852.37,0.00008
ask,63853.32,0.00012
ask,63853.54,0.00714
ask,63853.8,0.05881
ask,63853.98,0.00008
ask,63854.0,0.022
ask,63854.16,0.20798
ask,63854.37,0.00783
ask,63854.4,0.00019
ask,63854.96,1.19816
ask,63854.97,0.38366
ask,63855.64,0.94306
ask,63855.98,0.00008
ask,63856.0,0.022
ask,63856.01,1.55201
ask,63856.29,2.35765
ask,63856.35,0.00008
ask,63856.48,0.00009
ask,63856.5,0.00009
ask,63856.54,0.00977
ask,63856.88,0.00032
ask,63856.92,0.00112
ask,63857.16,0.07931
ask,63857.24,0.0392
ask,63857.48,0.00008
ask,63857.56,0.00032
ask,63858.0,0.022
ask,63858.16,0.4
ask,63858.27,0.94306
ask,63858.28,0.82657
ask,63858.29,0.30378
ask,63859.17,0.056
ask,63859.2,0.038
ask,63859.25,0.001
ask,63859.38,0.01567
ask,63859.68,0.00012
ask,63859.76,0.048
ask,63859.78,0.04
ask,63859.84,0.038
ask,63859.88,0.042
ask,63860.0,0.032
ask,63860.29,0.00008
ask,63860.41,0.032
ask,63860.43,0.00008
ask,63860.6,2.35765
ask,63860.76,0.00019
ask,63861.05,0.03
ask,63861.4,0.0039
ask,63861.61,0.94306
ask,63861.62,1.32178
ask,63861.63,2.58218
ask,63861.68,0.042
ask,63861.78,0.00532
ask,63862.0,0.03279
ask,63862.13,0.00008
ask,63862.38,0.04
ask,63862.48,0.00008
ask,63862.66,0.00008
ask,63862.75,0.042
ask,63862.77,0.00008
ask,63862.82,0.00009
ask,63862.94,1.55184
ask,63862.97,0.034
ask,63863.01,0.044
ask,63863.03,0.036
ask,63863.05,0.01722
ask,63863.33,0.00032
ask,63863.8,0.00008
ask,63863.81,0.51122
ask,63863.82,0.38366
ask,63864.0,0.02208
ask,63864.07,0.00032
ask,63864.17,0.00008
ask,63864.44,0.1568
ask,63864.68,0.09269
ask,63864.89,0.3037
ask,63865.0,0.0025
ask,63865.88,0.00008
ask,63865.93,0.94306
ask,63866.0,0.022
ask,63866.04,0.00012
ask,63866.57,0.00008
ask,63867.12,0.00019
ask,63867.26,0.72978
ask,63867.27,0.0392
ask,63867.49,0.00008
ask,63868.0,0.022
ask,63868.26,2.35765
ask,63868.61,0.00008
ask,63869.16,0.00009
ask,63869.66,0.00008
ask,63869.78,0.00032
ask,63870.0,0.03261
ask,63870.43,0.13892
ask,63870.44,0.38366
ask,63870.54,0.00032
ask,63870.65,0.00016
ask,63871.81,0.00009
ask,63871.98,0.00008
ask,63872.0,0.02216
ask,63872.4,0.00012
ask,63872.48,0.00012
ask,63872.7,0.00008
ask,63873.0,0.00008
ask,63873.48,0.00009
ask,63873.58,0.80776
ask,63873.99,0.00008
ask,63874.0,0.022
ask,63874.4,0.3037
ask,63874.74,0.00008
ask,63875.5,0.00009
ask,63875.92,2.35765
ask,63875.99,0.00008
ask,63876.0,0.022
ask,63876.22,0.00032
ask,63876.56,0.00008
ask,63876.9,1.07364
ask,63876.91,0.38366
ask,63877.09,0.00032
ask,63877.87,0.0392
ask,63877.99,0.00008
ask,63878.0,0.022
ask,63878.06,0.04611
ask,63878.73,3.15599
ask,63878.76,0.00012
ask,63878.83,0.00008
ask,63879.39,0.00076
ask,63879.84,0.00019
ask,63880.0,0.03786
ask,63880.37,0.00008
ask,63880.69,1.2874
ask,63881.39,0.3037
ask,63881.46,4.03567
ask,63881.84,0.00009
ask,63881.99,0.00008
ask,63882.0,0.022
ask,63882.67,0.00032
ask,63882.83,0.0037
ask,63883.52,0.00032
ask,63883.53,2.35765
ask,63883.54,1.54304
ask,63883.75,4.70103
ask,63883.99,0.38374
ask,63884.0,0.022
ask,63884.18,0.0392
ask,63884.2,0.00009
ask,63884.21,0.00008
ask,63884.49,0.0001
ask,63884.61,0.00036
ask,63884.69,0.00012
ask,63885.04,0.00008
ask,63885.12,0.00012
ask,63885.28,0.04536
ask,63885.6,0.0001
ask,63885.99,0.00008
ask,63886.0,0.022
ask,63886.18,1.13133
ask,63886.19,1.7187
ask,63886.2,0.00009
ask,63886.34,0.00301
ask,63886.38,0.0082
ask,63886.72,0.01573
ask,63886.89,0.00034
ask,63887.01,0.00008
ask,63887.12,0.6999
ask,63887.17,0.00071
ask,63887.27,0.00008
ask,63887.3,0.0007
ask,63887.5,0.00011
ask,63887.55,0.0048
ask,63887.87,0.00011
ask,63888.0,1.02256
ask,63888.01,0.00062
ask,63888.05,0.0001
ask,63888.17,0.00028
ask,63888.18,0.00009
ask,63888.23,0.00031
ask,63888.4,0.3037
ask,63888.42,0.00009
ask,63888.62,0.00582
ask,63888.84,0.0003
ask,63888.85,0.00008
ask,63888.88,0.00083
ask,63889.0,0.001
ask,63889.12,0.00032
ask,63889.24,0.0013
ask,63889.32,0.00008
ask,63889.53,0.00009
ask,63889.6,0.0003
ask,63889.74,0.0001
ask,63889.91,0.85006
ask,63890.0,0.03899
ask,63890.09,0.00032
ask,63890.26,0.00011
ask,63890.46,0.00008
ask,63890.53,0.00284
ask,63891.09,0.00008
ask,63891.19,2.35765
ask,63891.3,0.09622
ask,63891.48,0.00012
ask,63891.58,0.001
ask,63891.67,0.00008
ask,63891.89,0.00119
ask,63891.94,0.00066
ask,63892.0,0.022
ask,63892.11,0.00086
ask,63892.17,0.00023
ask,63892.21,0.00019
ask,63892.22,0.0078
ask,63892.36,0.38366
ask,63892.45,0.00008
ask,63892.56,0.00019
ask,63892.65,0.35557
ask,63892.82,0.00008
ask,63892.99,0.00015
ask,63893.1,0.00018
ask,63893.28,0.0001
ask,63893.33,0.00018
ask,63893.79,0.00009
ask,63893.93,0.00353
ask,63894.0,0.022
ask,63894.08,0.0392
ask,63894.11,0.00487
ask,63894.22,0.00012
ask,63894.46,0.00008
ask,63894.52,0.00009
ask,63894.54,0.1176
ask,63894.73,0.00009
ask,63894.78,0.00009
ask,63895.0,1.00051
ask,63895.56,0.0025
ask,63895.57,0.00032
ask,63895.6,0.00015
ask,63895.76,0.0001
ask,63895.79,0.00015
ask,63896.0,0.022
ask,63896.24,0.00021
ask,63896.46,0.01018
ask,63896.49,0.21392
ask,63896.54,0.00008
ask,63896.55,0.00008
ask,63896.67,0.00009
ask,63896.88,0.0003
ask,63896.99,0.00008
ask,63897.05,0.00016
ask,63897.2,0.0001
ask,63897.23,0.00008
ask,63897.84,0.00012
ask,63898.0,0.022
ask,63898.12,0.00153
ask,63898.25,0.00011
ask,63898.29,0.00266
ask,63898.44,0.00027
ask,63898.52,0.00035
ask,63898.61,0.00008
ask,63898.66,0.00064
ask,63898.8,0.00023
ask,63898.83,0.38366
ask,63898.92,0.00009
ask,63899.01,0.00008
ask,63899.11,0.00469
ask,63899.12,0.00107
ask,63899.38,0.00022
ask,63899.48,0.00019
ask,63899.61,0.00046
ask,63899.62,0.0008
ask,63899.66,0.00008
ask,63899.89,0.00047
ask,63899.99,0.8159
ask,63900.0,2.69097
ask,63900.54,0.00015
ask,63900.95,0.00008
ask,63901.13,0.00009
ask,63901.32,0.00008
ask,63901.53,0.00615
ask,63901.61,0.00023
ask,63901.85,0.0001
ask,63901.94,0.00039
ask,63902.0,0.022
ask,63902.02,0.00032
ask,63902.05,0.00009
ask,63902.08,0.00008
ask,63902.17,0.0001
ask,63902.19,0.0017
ask,63902.29,0.0001
ask,63902.39,0.11389
ask,63902.53,0.00008
ask,63902.77,0.00009
ask,63902.83,0.00032
ask,63902.94,0.00065
ask,63903.13,0.12537
ask,63903.33,0.00008
ask,63903.36,0.00018
ask,63903.41,0.00011
ask,63903.43,0.00494
ask,63903.66,0.00009
ask,63903.85,0.00039
ask,63903.94,0.0001
ask,63904.0,0.02216
ask,63904.22,0.00009
ask,63904.26,0.00024
ask,63904.29,0.00012
ask,63904.54,0.00045
ask,63904.75,0.00011
ask,63904.76,0.00033
ask,63905.01,0.00078
ask,63905.21,0.00008
ask,63905.28,0.0001
ask,63905.32,0.00121
ask,63905.33,0.01
ask,63905.35,0.38366
ask,63905.5,0.00782
ask,63905.54,0.00099
ask,63905.69,0.00009
ask,63905.8,0.00037
ask,63905.88,0.00028
ask,63905.98,0.17245
ask,63905.99,0.00008
ask,63906.0,0.0289
ask,63906.17,0.0001
ask,63906.78,1.41077
ask,63906.79,4.69933
ask,63906.89,0.00008
ask,63907.07,0.00087
ask,63907.2,0.00009
ask,63907.24,0.00008
ask,63907.45,0.00008
ask,63907.47,0.01777
ask,63907.62,0.00009
ask,63908.0,0.022
ask,63908.25,0.00023
ask,63908.38,0.00231
ask,63908.43,0.00009
ask,63908.47,0.0015
ask,63908.49,0.00114
ask,63908.93,0.49767
ask,63908.95,0.00338
ask,63909.11,0.00039
ask,63909.43,0.00013
ask,63909.6,0.00294
ask,63909.69,0.00008
ask,63909.81,0.01567
ask,63909.92,0.00063
ask,63910.0,1.26324
ask,63910.18,0.0025
ask,63910.19,0.00016
ask,63910.44,0.0058
ask,63910.56,0.00018
ask,63910.73,0.00008
ask,63910.87,0.00033
ask,63910.99,0.00029
ask,63911.11,0.00016
ask,63911.4,0.0015
ask,63911.48,0.00106
ask,63911.54,0.00008
ask,63911.97,0.12941
ask,63911.98,0.38366
ask,63912.0,0.02208
ask,63912.39,0.00014
ask,63912.46,0.00008
ask,63912.56,0.00113
ask,63912.82,0.00012
ask,63913.0,0.00124
ask,63913.16,0.00067
ask,63913.31,0.00009
ask,63913.35,0.00013
ask,63913.48,0.00008
ask,63913.63,0.00022
ask,63913.83,0.00019
ask,63914.0,0.02267
ask,63914.28,0.00041
ask,63914.29,0.00036
ask,63914.32,0.00008
ask,63914.38,0.00047
ask,63914.47,0.00009
ask,63914.49,0.00011
ask,63914.64,0.00008
ask,63914.84,0.00008
ask,63914.92,0.00032
ask,63915.0,0.00013
ask,63915.55,0.00078
ask,63915.58,0.14862
ask,63915.72,0.00009
ask,63915.88,0.14113
ask,63916.0,0.022
ask,63916.02,0.00222
ask,63916.77,0.00008
ask,63917.4,0.00032
ask,63917.45,0.0001
ask,63917.51,0.001
ask,63917.68,0.00008
ask,63917.79,0.0004
ask,63917.81,0.00008
ask,63917.98,0.00108
ask,63918.0,0.02219
ask,63918.22,0.0001
ask,63918.54,0.00011
ask,63918.9,0.00008
ask,63918.91,0.0001
ask,63919.08,0.00313
ask,63919.42,0.00193
ask,63920.0,0.04139
ask,63920.61,0.00009
ask,63920.7,0.00013
ask,63920.98,0.00012
ask,63921.0,0.00009
ask,63921.26,0.00122
ask,63921.37,0.00049
ask,63921.69,0.00247
ask,63921.77,0.00008
ask,63922.0,0.022
ask,63922.08,0.00008
ask,63922.35,0.3037
ask,63922.47,0.00026
ask,63923.41,4.69809
ask,63923.99,0.00025
ask,63924.0,0.022
ask,63924.36,0.00009
ask,63924.5,0.00017
ask,63924.79,0.00055
ask,63924.81,0.00069
ask,63925.06,0.00009
ask,63925.26,0.00008
ask,63925.46,0.05103
ask,63925.97,4.6981
ask,63926.0,0.022
ask,63926.46,0.00008
ask,63926.53,0.00089
ask,63927.49,0.00042
ask,63927.6,0.00008
ask,63927.81,0.00032
ask,63927.87,0.00114
ask,63927.91,0.00008
ask,63928.0,0.022
ask,63928.44,0.00008
ask,63928.57,0.00375
ask,63928.64,0.0011
ask,63928.72,0.1059
ask,63929.0,0.0006
ask,63929.54,0.0001
ask,63929.64,0.00056
ask,63929.83,0.00011
ask,63929.9,0.00039
ask,63929.94,0.0003
ask,63930.0,0.03525
ask,63930.11,0.00008
ask,63930.17,0.0067
ask,63930.41,0.02455
ask,63930.72,0.0001
ask,63930.89,0.00049
ask,63931.72,0.00538
ask,63931.89,0.00013
ask,63931.99,0.00026
ask,63932.0,0.02208
ask,63932.47,0.00008
ask,63932.85,0.00091
ask,63933.19,0.00017
ask,63933.33,0.0012
ask,63933.55,0.00037
ask,63934.0,0.022
ask,63934.12,0.00148
ask,63934.26,0.00032
ask,63934.42,0.00008
ask,63934.47,0.00013
ask,63934.49,1.88
ask,63934.59,0.0001
ask,63935.05,0.14695
ask,63935.09,0.00027
ask,63935.62,0.00009
ask,63935.65,0.00008
ask,63936.0,0.02224
ask,63936.03,0.11878
ask,63936.12,0.00044
ask,63936.13,0.00046
ask,63936.36,0.00996
ask,63937.08,0.00049
ask,63937.18,0.00009
ask,63937.28,0.00009
ask,63937.36,0.0001
ask,63937.5,0.00145
ask,63937.7,0.00031
ask,63937.82,0.00009
ask,63938.0,0.8083
ask,63938.14,0.00008
ask,63938.41,0.00008
ask,63939.39,0.0001
ask,63940.0,0.03443
ask,63940.36,0.00008
ask,63940.63,0.00028
ask,63940.71,0.00032
ask,63940.88,0.00009
ask,63941.05,0.00032
ask,63941.17,0.00294
ask,63941.49,0.3037
ask,63941.59,0.00008
ask,63941.63,0.02455
ask,63942.0,0.022
ask,63942.15,0.00009
ask,63942.3,0.0001
ask,63942.85,0.00067
ask,63943.33,0.0002
ask,63943.44,0.0001
ask,63944.0,0.022
ask,63944.44,0.00182
ask,63944.51,0.00113
ask,63944.66,0.14113
ask,63944.71,2.57879
ask,63944.77,0.00008
ask,63945.24,0.00009
ask,63945.47,0.00008
ask,63945.6,0.001
ask,63945.64,0.00014
ask,63946.0,0.022
ask,63946.05,0.00008
ask,63946.42,0.00013
ask,63946.66,0.00043
ask,63947.16,0.00072
ask,63947.36,0.00013
ask,63947.45,0.0001
ask,63947.95,0.00008
ask,63948.0,0.022
ask,63948.57,0.00012
ask,63948.58,4.02999
ask,63948.77,0.00009
ask,63949.44,0.01876
ask,63949.66,0.00576
ask,63950.0,1.3375
ask,63950.33,0.00008
ask,63950.71,0.00008
ask,63950.86,0.0001
ask,63951.02,0.00041
ask,63951.15,0.0001
ask,63951.59,0.03925
ask,63951.68,0.00053
ask,63951.85,0.00067
ask,63952.0,0.022
ask,63952.66,0.00008
ask,63953.01,0.00013
ask,63953.12,0.00026
ask,63953.31,0.00008
ask,63953.55,0.00079
ask,63953.59,0.00295
ask,63953.61,0.00032
ask,63954.0,0.022
ask,63954.26,0.14113
ask,63955.23,0.00061
ask,63955.33,0.00018
ask,63955.35,0.00008
ask,63955.39,0.00313
ask,63955.47,0.00022
ask,63956.0,0.022
ask,63956.24,0.00009
ask,63956.25,0.00008
ask,63956.52,0.00018
ask,63957.11,0.00012
ask,63957.39,0.00114
ask,63957.93,0.00017
ask,63958.0,0.022
ask,63958.17,0.00283
ask,63958.22,5.34791
ask,63958.35,0.00026
ask,63958.64,0.00033
ask,63959.07,0.00192
ask,63959.66,0.00146
ask,63959.71,0.00008
ask,63960.0,0.0357
ask,63960.06,0.00032
ask,63960.16,0.00032
ask,63960.61,0.3037
ask,63960.86,0.00008
ask,63961.85,0.00015
ask,63961.99,0.00016
ask,63962.0,0.022
ask,63962.89,0.00008
ask,63962.96,0.0025
ask,63963.02,0.0001
ask,63963.2,0.00009
ask,63963.24,0.00022
ask,63963.86,0.14113
ask,63964.0,0.022
ask,63964.15,0.00012
ask,63964.64,0.00008
ask,63965.08,0.00011
ask,63965.66,0.01055
ask,63965.68,0.0001
ask,63965.88,0.00008
ask,63966.0,0.022
ask,63966.31,0.00008
ask,63966.43,0.00008
ask,63966.51,0.00041
ask,63966.53,0.00032
ask,63967.14,0.00029
ask,63967.45,0.0001
ask,63967.48,0.00008
ask,63967.7,0.00009
ask,63967.79,4.69493
ask,63968.0,0.02216
ask,63968.88,0.0001
ask,63969.23,0.00576
ask,63969.6,0.00016
ask,63969.61,0.00008
ask,63969.99,0.00012
ask,63970.0,0.05967
ask,63970.18,0.01875
ask,63970.34,0.00009
ask,63971.02,0.00009
ask,63971.38,0.00008
ask,63971.54,0.01065
ask,63971.92,0.00009
ask,63972.0,0.022
ask,63972.11,0.00008
ask,63972.85,0.00014
ask,63972.89,0.00339
ask,63972.93,0.00009
ask,63972.95,0.00032
ask,63973.07,0.02839
ask,63973.11,0.00011
ask,63973.35,0.3037
ask,63973.46,0.14113
ask,63973.8,0.00008
ask,63974.0,0.02211
ask,63974.3,0.02803
ask,63974.32,0.00022
ask,63974.52,0.00009
ask,63975.24,0.00009
ask,63975.4,0.00008
ask,63975.55,0.0001
ask,63975.56,0.0001
ask,63975.8,0.01904
ask,63975.9,0.00013
ask,63976.0,17.00514
ask,63976.49,0.00038
ask,63976.68,0.00024
ask,63976.86,0.00009
ask,63977.0,0.00013
ask,63977.64,0.00009
ask,63977.81,0.00008
ask,63978.0,0.02212
ask,63978.35,0.01886
ask,63978.44,0.01046
ask,63978.64,0.00008
ask,63978.74,0.00046
ask,63978.77,0.00014
ask,63979.14,0.00202
ask,63979.4,0.00032
ask,63979.67,0.00008
ask,63979.73,0.3037
ask,63980.0,1.08752
ask,63980.52,0.00296
ask,63980.65,0.00011
ask,63980.74,0.00009
ask,63981.5,0.00008
ask,63981.53,0.00127
ask,63981.74,0.00008
ask,63982.0,0.02478
ask,63982.29,0.02762
ask,63982.35,0.00009
ask,63982.74,0.00009
ask,63983.06,0.14113
ask,63983.12,0.00008
ask,63983.46,0.00031
ask,63984.0,0.02208
ask,63984.43,0.00061
ask,63984.99,0.00349
ask,63985.0,0.00799
ask,63985.19,0.00008
ask,63985.46,0.00009
ask,63985.85,0.00032
ask,63986.0,0.022
ask,63986.11,0.3037
ask,63986.37,0.00014
ask,63986.59,0.11487
ask,63986.92,0.00008
ask,63987.02,0.02
ask,63987.2,0.11385
ask,63987.4,0.00089
ask,63987.45,0.0001
ask,63987.51,0.00008
ask,63988.0,0.12365
ask,63988.17,0.00023
ask,63988.25,0.02833
ask,63989.61,0.0189
ask,63990.0,0.21248
ask,63991.1,0.00013
ask,63991.4,0.00008
ask,63991.66,0.00024
ask,63991.88,0.00134
ask,63992.0,0.022
ask,63992.05,0.00032
ask,63992.1,0.00008
ask,63992.3,0.00032
ask,63992.49,0.3037
ask,63992.66,0.14127
ask,63992.71,0.01813
ask,63992.88,0.00032
ask,63993.72,0.00107
ask,63994.0,0.022
ask,63994.32,0.00009
ask,63995.0,0.1
ask,63995.16,0.07328
ask,63996.0,0.022
ask,63997.29,0.00008
ask,63997.74,0.0006
ask,63998.0,0.06142
ask,63998.2,0.00008
ask,63998.75,0.00032
ask,63998.87,0.3037
ask,63999.0,5.69537
ask,63999.11,0.03633
ask,63999.42,0.00009
ask,63999.72,0.00012
ask,63999.99,0.00339
ask,64000.0,7.79888
ask,64000.01,0.00012
ask,64000.39,0.00011
ask,64001.48,0.00468
ask,64001.54,0.00802
ask,64002.26,0.14113
ask,64002.47,0.00008
ask,64003.56,0.06449
ask,64004.16,0.00008
ask,64005.0,0.00282
ask,64005.19,0.01155
ask,64005.2,0.00186
ask,64005.25,0.3037
ask,64007.66,0.00008
ask,64008.52,0.02363
ask,64008.85,0.00029
ask,64009.46,0.00099
ask,64010.23,0.00015
ask,64010.4,4.69168
ask,64010.6,0.00226
ask,64011.42,0.00008
ask,64011.63,0.3037
ask,64011.87,0.14113
ask,64012.84,0.00008
ask,64012.85,0.01874
ask,64013.1,0.00232
ask,64013.4,0.00009
ask,64014.28,0.00021
ask,64015.03,0.00014
ask,64015.48,0.00011
ask,64015.73,0.00017
ask,64016.17,0.00024
ask,64017.62,0.07636
ask,64017.64,0.00499
ask,64018.01,0.3037
ask,64018.03,0.00008
ask,64018.4,0.00013
ask,64018.7,0.00045
ask,64019.76,0.0001
ask,64020.0,0.34311
ask,64020.86,0.02332
ask,64021.32,0.00009
ask,64021.5,0.00042
ask,64022.22,0.00013
ask,64023.21,0.00008
ask,64024.39,0.3037
ask,64024.62,0.00283
ask,64024.66,0.00028
ask,64025.98,0.00016
ask,64027.84,0.00009
ask,64028.4,0.00008
ask,64028.57,0.00024
ask,64028.72,0.00281
ask,64028.78,0.00031
ask,64029.41,0.00061
ask,64030.36,0.0003
ask,64030.39,4.69021
ask,64030.68,0.00013
ask,64030.77,0.3037
ask,64030.83,0.00156
ask,64031.24,0.00266
ask,64031.7,0.0025
ask,64032.0,0.00024
ask,64032.46,0.00366
ask,64032.48,0.00019
ask,64033.28,0.00024
ask,64033.58,0.00008
ask,64033.87,0.00142
ask,64035.21,0.00152
ask,64035.42,0.19371
ask,64035.6,1.19998
ask,64035.97,0.00009
ask,64036.48,0.00011
ask,64036.6,0.15592
ask,64037.15,0.3037
ask,64037.45,0.01943
ask,64037.8,0.00017
ask,64038.77,0.00008
ask,64038.83,0.001
ask,64039.64,0.00144
ask,64040.0,0.05963
ask,64040.34,0.00009
ask,64040.6,0.00067
ask,64040.89,0.00009
ask,64043.4,0.00014
ask,64043.53,0.3037
ask,64043.89,0.00025
ask,64043.96,0.00008
ask,64046.12,0.00012
ask,64046.35,0.10147
ask,64046.61,0.01303
ask,64048.14,0.00009
ask,64048.3,0.00009
ask,64049.14,0.00008
ask,64049.58,0.00009
ask,64049.9,0.0001
ask,64049.91,0.3037
ask,64050.0,2.1204
ask,64050.86,0.02
ask,64051.36,0.00015
ask,64051.44,0.00033
ask,64051.47,9.37744
ask,64051.56,0.00009
ask,64052.62,0.00013
ask,64052.72,0.00468
ask,64053.44,0.00009
ask,64053.68,0.00065
ask,64053.78,0.01567
ask,64054.33,0.00008
ask,64055.19,0.0001
ask,64056.29,0.3037
ask,64056.66,0.00017
ask,64057.14,0.0002
ask,64058.17,0.00009
ask,64059.12,0.00781
ask,64059.36,0.00009
ask,64059.52,0.00008
ask,64060.42,3.0
ask,64060.6,0.00608
ask,64061.15,0.00251
ask,64062.23,0.00032
ask,64062.68,0.3037
ask,64063.23,0.00009
ask,64064.0,0.00067
ask,64064.68,0.00015
ask,64065.47,0.00037
ask,64065.95,0.00058
ask,64066.22,0.00043
ask,64066.27,0.00041
ask,64068.33,0.00013
ask,64069.58,0.00041
ask,64069.63,0.00008
ask,64070.34,0.00011
ask,64070.4,0.00014
ask,64070.63,0.00008
ask,64070.64,0.00009
ask,64071.49,0.00027
ask,64074.78,0.00011
ask,64076.01,0.00013
ask,64076.16,0.0001
ask,64077.42,0.00015
ask,64078.38,0.00009
ask,64078.92,0.00019
ask,64079.58,0.01482
ask,64080.87,0.00351
ask,64081.4,0.00032
ask,64081.67,0.00586
ask,64081.96,0.0001
ask,64084.21,0.00012
ask,64085.4,0.04618
ask,64087.45,0.0001
ask,64087.5,0.01932
ask,64087.79,0.00032
ask,64088.25,0.00027
ask,64089.72,0.00009
ask,64090.0,0.00791
ask,64090.32,0.00024
ask,64091.19,0.01567
ask,64092.97,0.00012
ask,64093.21,0.12523
ask,64094.03,0.00022
ask,64094.18,0.00032
ask,64094.47,0.00016
ask,64094.64,0.00008
ask,64096.0,0.00016
ask,64096.59,0.06826
ask,64097.0,0.0001
ask,64098.18,0.00134
ask,64099.98,0.0002
ask,64100.0,4.05121
ask,64100.51,0.00594
ask,64100.57,0.00032
ask,64102.22,0.00009
ask,64102.67,0.001
ask,64103.91,0.00014
ask,64104.01,0.00009
ask,64105.31,0.01567
ask,64106.0,0.00023
ask,64106.24,0.54998
ask,64106.56,0.00092
ask,64106.96,0.00032
ask,64107.41,0.00141
ask,64108.8,0.0001
ask,64109.51,0.00011
ask,64110.38,0.00023
ask,64111.75,0.00027
ask,64112.68,0.00109
ask,64113.01,0.0001
ask,64113.35,0.00032
ask,64113.76,0.01871
ask,64115.0,0.00062
ask,64115.71,0.01145
ask,64116.2,0.00027
ask,64116.72,0.00009
ask,64119.74,0.00032
ask,64120.3,0.00898
ask,64121.63,0.00074
ask,64121.85,0.00008
ask,64123.0,0.00071
ask,64125.39,3.0
ask,64126.13,0.00032
ask,64127.04,0.00009
ask,64127.5,0.00028
ask,64128.0,0.04637
ask,64130.49,0.00013
ask,64132.52,0.00032
ask,64135.43,0.00087
ask,64136.06,0.01776
ask,64137.45,0.0001
ask,64138.08,0.14197
ask,64138.31,0.00011
ask,64138.91,0.00032
ask,64140.0,0.01445
ask,64142.44,0.00045
ask,64144.81,0.00132
ask,64145.3,0.00032
ask,64146.21,0.25695
ask,64149.97,0.00114
ask,64150.0,0.16705
ask,64150.88,0.00026
ask,64151.51,0.00098
ask,64151.69,0.00032
ask,64154.39,0.00021
ask,64155.68,0.00081
ask,64156.27,0.00271
ask,64158.08,0.00032
ask,64158.67,0.00018
ask,64160.0,0.00379
ask,64161.29,0.00012
ask,64162.03,0.00783
ask,64165.28,0.02406
ask,64167.29,0.2126
ask,64167.5,0.0001
ask,64167.76,0.00013
ask,64168.75,0.00105
ask,64168.98,0.00284
ask,64171.69,0.00338
ask,64172.34,0.00009
ask,64176.0,0.00008
ask,64177.25,0.00044
ask,64180.96,0.02057
ask,64182.98,0.16435
ask,64183.33,0.00043
ask,64183.41,0.00201
ask,64190.36,3.0
ask,64190.85,0.00009
ask,64192.6,0.00299
ask,64193.19,0.20701
ask,64194.47,0.00065
ask,64194.79,0.00282
ask,64195.79,0.00297
ask,64197.3,0.00015
ask,64200.0,7.74029
ask,64200.83,0.00023
ask,64206.95,0.00012
ask,64208.63,0.00015
ask,64209.51,0.00015
ask,64210.17,0.00035
ask,64213.64,0.00064
ask,64219.16,0.0007
ask,64220.97,0.00035
ask,64220.99,0.00008
ask,64221.98,0.00041
ask,64223.94,0.00009
ask,64224.0,0.00008
ask,64225.0,0.00018
ask,64225.89,0.03742
ask,64226.09,0.001
ask,64226.52,0.00009
ask,64227.91,0.16186
ask,64227.92,0.00205
ask,64234.13,0.00013
ask,64236.0,0.00166
ask,64238.19,0.00012
ask,64238.67,0.00725
ask,64245.68,0.00046
ask,64247.54,0.00008
ask,64248.61,0.00018
ask,64249.58,0.0076
ask,64250.0,1.27488
ask,64250.01,0.0212
ask,64251.93,0.00012
ask,64254.66,0.00009
ask,64254.82,0.00078
ask,64257.93,0.00011
ask,64261.38,0.02307
ask,64270.85,0.02568
ask,64272.87,0.18525
ask,64272.88,0.00235
ask,64273.5,0.00058
ask,64278.74,0.00008
ask,64279.05,0.0001
ask,64283.64,0.00831
ask,64283.78,0.00014
ask,64284.2,0.00032
ask,64287.62,0.00063
ask,64290.27,0.00008
ask,64294.52,0.00009
ask,64294.99,0.02427
ask,64300.0,15.97429
ask,64301.12,0.00014
ask,64304.35,0.00011
ask,64305.43,0.00058
ask,64305.57,0.00029
ask,64305.69,0.00048
ask,64307.45,0.0001
ask,64312.51,0.00023
ask,64315.09,0.00177
ask,64315.84,0.02941
ask,64317.87,0.21214
ask,64317.88,0.00269
ask,64318.46,0.00009
ask,64320.07,0.00279
ask,64326.36,0.00098
ask,64328.37,0.00009
